label	file	title	domain	source_type	published	url	fine_labels
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/025_us-israel-attacks-on-iran-death-toll-and-injuries-live-tracker-conflic.txt	US-Israel attacks on Iran: Death toll and injuries live tracker | Conflict News | Al Jazeera	aljazeera.com	新聞媒體	4 months ago	https://www.aljazeera.com/news/2026/3/1/us-israel-attacks-on-iran-death-toll-and-injuries-live-tracker	2026 US-Iran War-Attacks On Gulf States | 2026 US-Iran War-Iran-Backed Armed Group Involvement
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/026_almost-100-troops-injured-in-recent-weeks-pentagon-admits-as-iran-laun.txt	Almost 100 troops injured in recent weeks, Pentagon admits, as Iran launches reprisals on US allies	theguardian.com	新聞媒體	today	https://www.theguardian.com/world/2026/jul/21/us-troops-injured-killed-iran-war-attacks-pentagon	2026 US-Iran War-Attacks On Gulf States | 2026 US-Iran War-Regional US And Allied Base Attacks | 2026 US-Iran War-Iran-Backed Armed Group Involvement
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/027_hundreds-of-thousands-of-travellers-stranded-or-diverted-by-airspace-c.txt	Hundreds of thousands of travellers stranded or diverted by airspace closures in Middle East | US-Israel war on Iran | The Guardian	theguardian.com	新聞媒體	4 months ago	https://www.theguardian.com/us-news/2026/mar/01/hundreds-of-thousands-of-travellers-stranded-or-diverted-amid-air-space-closures-in-middle-east	2026 US-Iran War-Attacks On Gulf States
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/028_iraq-must-rein-in-iran-backed-militias-or-risk-regional-isolation-say.txt	Iraq must rein in Iran-backed militias or risk regional isolation, say officials | The National	thenationalnews.com	新聞媒體	3 months ago	https://www.thenationalnews.com/news/mena/2026/03/27/iraq-must-reign-in-iran-backed-militias-or-risk-regional-isolation-say-officials	2026 US-Iran War-Attacks On Gulf States | 2026 US-Iran War-Iran-Backed Armed Group Involvement
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/029_iran-pounds-kuwait-with-fresh-wave-of-missile-launches-after-us-strike.txt	Iran pounds Kuwait with fresh wave of missile launches after US strikes	nypost.com	新聞媒體	today	https://nypost.com/2026/07/21/world-news/iran-pounds-kuwait-with-fresh-wave-of-missile-launches-after-us-strikes	2026 US-Iran War-Attacks On Gulf States | 2026 US-Iran War-Iran-Backed Armed Group Involvement
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/030_irgc-says-it-targeted-us-bases-in-jordan-bahrain-and-iraq.txt	IRGC says it targeted US bases in Jordan, Bahrain and Iraq	aa.com.tr	新聞媒體	4 months ago	https://www.aa.com.tr/en/middle-east/irgc-says-it-targeted-us-bases-in-jordan-bahrain-and-iraq/3862831	2026 US-Iran War-Attacks On Gulf States | 2026 US-Iran War-Regional US And Allied Base Attacks
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/031_us-iran-conflict-disrupts-thousands-of-flights-as-travel-chaos-deepens.txt	US-Iran conflict disrupts thousands of flights as travel chaos deepens - AL-MONITOR: The Middle Eastʼs leading independent news source since 2012	al-monitor.com	新聞媒體	4 months ago	https://www.al-monitor.com/originals/2026/03/us-iran-conflict-disrupts-thousands-flights-travel-chaos-deepens	2026 US-Iran War-Attacks On Gulf States
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/032_a-new-threat-by-yemen-s-houthis-could-widen-the-iran-war-and-put-anoth.txt	A new threat by Yemen's Houthis could widen the Iran war and put another trade chokepoint at risk	apnews.com	新聞媒體	today	https://apnews.com/article/4e25fbdad821762e478173e6308884fb	2026 US-Iran War-Attacks On Gulf States | 2026 US-Iran War-Iran-Backed Armed Group Involvement | 2026 US-Iran War-Red Sea And Bab El-Mandeb Spillover
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/033_gcc-received-83-of-irans-missiles-and-drones-compared-to-17-launched-a.txt	GCC received 83% of Iran’s missiles and drones, compared to 17% launched at Israel | Arab News	arabnews.com	新聞媒體	3 months ago	https://www.arabnews.com/node/2637708/amp	2026 US-Iran War-Attacks On Gulf States
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/034_two-tankers-carrying-saudi-crude-make-u-turns-in-red-sea-after-houthi.txt	Two tankers carrying Saudi crude make U-turns in Red Sea after Houthi warning	reuters.com	新聞媒體	today	https://www.reuters.com/world/middle-east/two-tankers-carrying-saudi-crude-make-u-turns-red-sea-after-houthi-warning-2026-07-21	2026 US-Iran War-Attacks On Gulf States | 2026 US-Iran War-Iran-Backed Armed Group Involvement | 2026 US-Iran War-Red Sea And Bab El-Mandeb Spillover
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/035_iran-attacks-on-gulf-states-surpass-7-000.txt	Iran Attacks on Gulf States Surpass 7,000	english.aawsat.com	新聞媒體	last month	https://english.aawsat.com/gulf/5280204-iran-attacks-gulf-states-surpass-7000	2026 US-Iran War-Attacks On Gulf States
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/036_iran-targeted-7-arab-countries-with-6-413-missiles-drones-over-past-41.txt	Iran targeted 7 Arab countries with 6,413 missiles, drones over past 41 days	aa.com.tr	新聞媒體	3 months ago	https://www.aa.com.tr/en/middle-east/iran-targeted-7-arab-countries-with-6-413-missiles-drones-over-past-41-days/3900771	2026 US-Iran War-Attacks On Gulf States
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/037_iea-warns-of-risk-to-energy-supplies-from-escalation-of-iran-conflict.txt	IEA warns of risk to energy supplies from escalation of Iran conflict	ft.com	新聞媒體	today	https://www.ft.com/content/8d98a654-3ccb-4efc-b0f5-50301ac35a18	2026 US-Iran War-Attacks On Gulf States | 2026 US-Iran War-Iran-Backed Armed Group Involvement | 2026 US-Iran War-Red Sea And Bab El-Mandeb Spillover
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/038_houthis-warn-shipping-companies-to-avoid-saudi-ports-email-shows.txt	Houthis warn shipping companies to avoid Saudi ports, email shows	reuters.com	新聞媒體	today	https://www.reuters.com/world/middle-east/houthis-warn-shipping-companies-avoid-saudi-ports-email-shows-2026-07-21	2026 US-Iran War-Attacks On Gulf States | 2026 US-Iran War-Iran-Backed Armed Group Involvement | 2026 US-Iran War-Red Sea And Bab El-Mandeb Spillover
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/039_saudi-crown-prince-kuwaits-emir-say-irans-attacks-on-gcc-countries-are.txt	Saudi crown prince, Kuwait’s emir say Iran’s attacks on GCC countries are ‘dangerous escalation’ | Arab News	arabnews.com	新聞媒體	4 months ago	https://www.arabnews.com/node/2636950/saudi-arabia	2026 US-Iran War-Attacks On Gulf States
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/040_asian-refiners-look-to-suez-canal-to-move-saudi-oil-amid-houthi-shippi.txt	Asian refiners look to Suez Canal to move Saudi oil amid Houthi shipping threats	reuters.com	新聞媒體	today	https://www.reuters.com/world/middle-east/asian-refiners-look-suez-canal-move-saudi-oil-amid-houthi-shipping-threats-2026-07-21	2026 US-Iran War-Attacks On Gulf States | 2026 US-Iran War-Iran-Backed Armed Group Involvement | 2026 US-Iran War-Red Sea And Bab El-Mandeb Spillover
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/041_us-hits-more-than-90-iranian-military-targets-on-kharg-island-the-nati.txt	US hits more than 90 Iranian military targets on Kharg Island | The National	thenationalnews.com	新聞媒體	4 months ago	https://www.thenationalnews.com/news/mena/2026/03/14/us-hits-more-than-90-iranian-military-targets-on-kharg-island	2026 US-Iran War-Attacks On Gulf States
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/042_maritime-security-digest-february-28-to-march-7-2026-defcon-level.txt	Maritime Security Digest: February 28 to March 7, 2026 | Defcon Level	defconlevel.com	新聞媒體	4 months ago	https://www.defconlevel.com/alert/2026-03-07-maritime-security-digest-february-28-to-march-7-2026	2026 US-Iran War-Attacks On Gulf States | 2026 US-Iran War-Regional US And Allied Base Attacks | 2026 US-Iran War-Iran-Backed Armed Group Involvement
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/043_middle-east-special-issue-march-2026-acled.txt	Middle East Special Issue: March 2026 | ACLED	acleddata.com	智庫／研究機構	yesterday	https://acleddata.com/update/middle-east-special-issue-march-2026	2026 US-Iran War-Attacks On Gulf States | 2026 US-Iran War-Iran-Backed Armed Group Involvement | 2026 US-Iran War-Red Sea And Bab El-Mandeb Spillover
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/044_iran-war-spurs-gulf-towards-collective-deterrence-the-national.txt	Iran war spurs Gulf towards collective deterrence | The National	thenationalnews.com	新聞媒體	3 months ago	https://www.thenationalnews.com/news/gulf/2026/03/25/iran-war-spurs-gulf-towards-collective-deterrence	2026 US-Iran War-Attacks On Gulf States
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/045_saudi-crude-exports-fall-for-third-straight-month-to-a-record-low-data.txt	Saudi crude exports fall for third straight month to a record low, data shows	reuters.com	新聞媒體	today	https://www.reuters.com/business/energy/saudi-crude-exports-fall-third-straight-month-record-low-data-shows-2026-07-21	2026 US-Iran War-Attacks On Gulf States | 2026 US-Iran War-Iran-Backed Armed Group Involvement
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/046_the-islamic-revolutionary-guard-corps-irgc-council-on-foreign-relation.txt	The Islamic Revolutionary Guard Corps (IRGC) | Council on Foreign Relations	cfr.org	智庫／研究機構	5 months ago	https://www.cfr.org/backgrounders/irans-revolutionary-guards	2026 US-Iran War-Iran-Backed Armed Group Involvement
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/047_gcc-regional-countries-move-to-shut-airspace-gulf-times.txt	GCC, regional countries move to shut airspace - Gulf Times	gulf-times.com	新聞媒體	4 months ago	https://www.gulf-times.com/article/721481/region/gcc-regional-countries-move-to-shut-airspace	2026 US-Iran War-Attacks On Gulf States
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/048_uae-strongly-condemns-iranian-missile-and-drone-attacks-on-gulf-states.txt	UAE strongly condemns Iranian missile and drone attacks on Gulf states	gulfnews.com	新聞媒體	last week	https://gulfnews.com/uae/government/uae-strongly-condemns-iranian-missile-and-drone-attacks-on-gulf-states-1.500605343	2026 US-Iran War-Attacks On Gulf States
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/049_uae-us-and-arab-states-condemn-iranian-missile-attacks.txt	UAE, US and Arab states condemn Iranian missile attacks	gulfnews.com	新聞媒體	4 months ago	https://gulfnews.com/uae/government/bz025ar-joint-statement-condemning-iran25e225802599s-missile-drone-1.500461187	2026 US-Iran War-Attacks On Gulf States
2026 US-Iran War-Regional Spillover	2026 US-Iran War-Regional Spillover/050_uae-strongly-condemns-irans-renewed-missile-and-drone-attacks-on-bahra.txt	UAE Strongly Condemns Iran’s Renewed Missile and Drone Attacks on Bahrain and Kuwait	gulfnews.com	新聞媒體	last week	https://gulfnews.com/uae/government/uae-strongly-condemns-renewed-hostile-attacks-by-iran-on-bahrain-kuwait-1.500602367	2026 US-Iran War-Attacks On Gulf States
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/001_nearly-1-500-iranian-civilians-killed-in-u-s-israeli-strikes-report-sa.txt	Nearly 1,500 Iranian civilians killed in U.S, Israeli strikes, report says - The Washington Post	washingtonpost.com	新聞媒體	3 months ago	https://www.washingtonpost.com/national-security/2026/03/27/iran-war-civilian-deaths	2026 US-Iran War-Casualties | 2026 US-Iran War-Displacement And Evacuation | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/002_iran-says-1-255-people-killed-in-us-israeli-attacks-mostly-civilians-u.txt	Iran says 1,255 people killed in US-Israeli attacks, mostly civilians | US-Israel war on Iran News | Al Jazeera	aljazeera.com	新聞媒體	4 months ago	https://www.aljazeera.com/news/2026/3/9/iran-says-1255-killed-in-us-israeli-attacks-mostly-civilians	2026 US-Iran War-Casualties | 2026 US-Iran War-Displacement And Evacuation | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/003_intensifying-conflict-temporarily-displaces-up-to-3-2m-in-iran-un-refu.txt	Intensifying conflict temporarily displaces up to 3.2M in Iran: UN refugee agency	aa.com.tr	新聞媒體	4 months ago	https://www.aa.com.tr/en/europe/intensifying-conflict-temporarily-displaces-up-to-32m-in-iran-un-refugee-agency/3861595	2026 US-Iran War-Casualties | 2026 US-Iran War-Displacement And Evacuation | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/004_iran-to-lebanon-four-million-people-displaced-by-us-israeli-war-us-isr.txt	Iran to Lebanon: Four million people displaced by US-Israeli war | US-Israel war on Iran News | Al Jazeera	aljazeera.com	新聞媒體	3 months ago	https://www.aljazeera.com/news/2026/3/26/iran-to-lebanon-four-million-people-displaced-by-us-israeli-war	2026 US-Iran War-Displacement And Evacuation | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/005_war-displaces-up-to-3-2m-iranians-internally-unhcr-world-dawn-com.txt	War displaces up to 3.2m Iranians internally: UNHCR - World - DAWN.COM	dawn.com	新聞媒體	4 months ago	https://www.dawn.com/news/amp/1981867	2026 US-Iran War-Casualties | 2026 US-Iran War-Displacement And Evacuation | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/006_iran-war-has-devastated-life-for-millions-of-refugees-and-displaced-nr.txt	Iran: War has devastated life for millions of refugees and displaced | NRC	nrc.no	新聞媒體	last month	https://www.nrc.no/news/2026/iran-war-has-devastated-life-for-millions-of-refugees-and-displaced	2026 US-Iran War-Casualties | 2026 US-Iran War-Displacement And Evacuation | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/007_iran-wars-civilian-toll-comes-into-focus-in-post-analysis-washington-p.txt	Iran war’s civilian toll comes into focus in Post analysis - Washington Post	washingtonpost.com	新聞媒體	last month	https://www.washingtonpost.com/world/interactive/2026/06/20/one-strike-helps-map-human-toll-across-iran	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/008_islamic-republic-of-iran-humanitarian-update-no-01-as-of-17-march-2026.txt	Islamic Republic of Iran: Humanitarian Update No. 01 | As of 17 March 2026 | United Nations in Islamic Republic of Iran	iran.un.org	新聞媒體	4 months ago	https://iran.un.org/en/313396-islamic-republic-iran-humanitarian-update-no-01-17-march-2026	2026 US-Iran War-Casualties | 2026 US-Iran War-Displacement And Evacuation | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/009_islamic-republic-of-iran-humanitarian-update-no-02-as-of-3-april-2026.txt	Islamic Republic of Iran: Humanitarian Update No. 02 | As of 3 April 2026 | United Nations in Islamic Republic of Iran	iran.un.org	新聞媒體	3 months ago	https://iran.un.org/en/313395-islamic-republic-iran-humanitarian-update-no-02-3-april-2026	2026 US-Iran War-Casualties | 2026 US-Iran War-Displacement And Evacuation | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/010_iran-demands-international-action-after-attacks-impact-hospitals-schoo.txt	Iran demands international action after attacks impact hospitals, schools | US-Israel war on Iran News | Al Jazeera	aljazeera.com	新聞媒體	4 months ago	https://www.aljazeera.com/news/2026/3/2/iran-demands-international-action-after-attacks-impact-hospitals-schools	2026 US-Iran War-Casualties | 2026 US-Iran War-Displacement And Evacuation | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/011_iran-war-what-is-happening-on-day-13-of-us-israel-attacks-us-israel-wa.txt	Iran war: What is happening on day 13 of US-Israel attacks? | US-Israel war on Iran News | Al Jazeera	aljazeera.com	新聞媒體	4 months ago	https://www.aljazeera.com/news/2026/3/12/iran-war-what-is-happening-on-day-13-of-us-israel-attacks	2026 US-Iran War-Casualties | 2026 US-Iran War-Displacement And Evacuation | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/012_us-bombs-irans-water-facilities-why-thats-so-significant-us-israel-war.txt	US bombs Iran’s water facilities: Why that’s so significant | US-Israel war on Iran News | Al Jazeera	aljazeera.com	新聞媒體	last month	https://www.aljazeera.com/news/2026/6/10/us-bombs-irans-water-facilities-why-thats-so-significant	2026 US-Iran War-Casualties | 2026 US-Iran War-Displacement And Evacuation | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/013_us-military-identifies-3rd-service-member-believed-to-have-been-killed.txt	US military identifies 3rd service member believed to have been killed in Iranian attack	apnews.com	新聞媒體	today	https://apnews.com/article/5ec21d4f12fbdee658ec15ed8d3750ee	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/014_civilian-death-toll-in-iran-war-rises-to-1-443-hrana-iran-internationa.txt	Civilian death toll in Iran war rises to 1,443 - HRANA | Iran International	iranintl.com	新聞媒體	4 months ago	https://www.iranintl.com/en/202603245986	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/015_irans-internet-blackout-could-worsen-human-toll-of-war-say-rights-grou.txt	Iran’s internet blackout could worsen human toll of war, say rights groups | World news | The Guardian	theguardian.com	新聞媒體	4 months ago	https://www.theguardian.com/global-development/2026/mar/05/iran-internet-blackout-human-toll-war-rights-groups	2026 US-Iran War-Casualties | 2026 US-Iran War-Displacement And Evacuation | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/016_aid-groups-warn-iran-war-is-hindering-food-and-medicine-from-reaching.txt	Aid groups warn Iran war is hindering food and medicine from reaching millions - The Washington Post	washingtonpost.com	新聞媒體	3 months ago	https://www.washingtonpost.com/world/2026/04/05/iran-us-mideast-wars-global-aid/893c839a-30ad-11f1-aac2-f56b5ccad184_story.html	2026 US-Iran War-Displacement And Evacuation | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/017_iran-refuses-to-give-in-seeking-greater-global-economic-pain-the-washi.txt	Iran refuses to give in, seeking greater global economic pain - The Washington Post	washingtonpost.com	新聞媒體	4 months ago	https://www.washingtonpost.com/world/2026/03/22/iran-war-talks-trump-strikes-hormuz	2026 US-Iran War-Casualties | 2026 US-Iran War-Displacement And Evacuation | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/018_6-530-killed-including-640-civilians-in-first-25-days-of-iran-war-heng.txt	6,530 killed, including 640 civilians, in first 25 days of Iran war, Hengaw’s seventh report shows	hengaw.net	新聞媒體	4 months ago	https://hengaw.net/en/reports-and-statistics-1/2026/03/article-12-1	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/019_rights-group-says-over-1-400-civilians-killed-in-iran-in-three-weeks-o.txt	Rights group says over 1,400 civilians killed in Iran in three weeks of war | Iran International	iranintl.com	新聞媒體	4 months ago	https://www.iranintl.com/en/202603234569	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/020_civilian-deaths-in-iran-pass-700-amid-fear-of-bombs-and-regime-clampdo.txt	Civilian deaths in Iran pass 700 amid fear of bombs and regime clampdown | Iran | The Guardian	theguardian.com	新聞媒體	4 months ago	https://www.theguardian.com/global-development/2026/mar/02/civilian-deaths-in-iran-pass-200-amid-fear-of-bombs-and-regime-clampdown	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/021_these-are-the-civilians-who-have-been-killed-in-the-iran-war.txt	These Are the Civilians Who Have Been Killed in the Iran War	time.com	新聞媒體	2 months ago	https://time.com/article/2026/04/21/iran-war-civilians-killed	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/022_nearly-800-000-people-displaced-by-war-against-iran-and-lebanon-intern.txt	Nearly 800,000 people displaced by war against Iran and Lebanon | International | EL PAÍS English	english.elpais.com	新聞媒體	4 months ago	https://english.elpais.com/international/2026-03-11/nearly-800000-people-displaced-by-war-against-iran-and-lebanon.html	2026 US-Iran War-Displacement And Evacuation
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/023_news-report-attacks-on-residential-areas-and-their-consequences-for-ci.txt	News Report: Attacks on Residential Areas and Their Consequences for Civilians During the Military Aggression of the United States and Israel Against Iran -…	hriui.com	新聞媒體	3 months ago	https://www.hriui.com/en/news-report-attacks-on-residential-areas-and-their-consequences-for-civilians-during-the-military-aggression-of-the-united-states-and-israel-against-iran	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/024_iran-unlawful-strikes-across-gulf-endanger-civilians-human-rights-watc.txt	Iran: Unlawful Strikes Across Gulf Endanger Civilians | Human Rights Watch	hrw.org	新聞媒體	4 months ago	https://www.hrw.org/news/2026/03/17/iran-unlawful-strikes-across-gulf-endanger-civilians	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/025_tankers-with-saudi-crude-turn-back-as-houthis-open-new-front-in-us-ira.txt	Tankers with Saudi crude turn back as Houthis open new front in US-Iran war	reuters.com	新聞媒體	today	https://www.reuters.com/world/middle-east/iranian-forces-target-bahrain-kuwait-after-us-hits-irans-south-2026-07-21	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/026_first-thing-trump-urged-to-end-iran-escalation-as-us-deaths-and-injuri.txt	First Thing: Trump urged to end Iran escalation as US deaths and injuries rise	theguardian.com	新聞媒體	today	https://www.theguardian.com/us-news/2026/jul/21/first-thing-trump-iran-injured-service-members	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/027_images-show-u-s-land-mines-in-iran-a-first-in-decades-the-washington-p.txt	Images show U.S. land mines in Iran, a first in decades - The Washington Post	washingtonpost.com	新聞媒體	3 months ago	https://www.washingtonpost.com/investigations/2026/03/27/iran-us-land-mines	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/028_almost-100-troops-injured-in-recent-weeks-pentagon-admits-as-iran-laun.txt	Almost 100 troops injured in recent weeks, Pentagon admits, as Iran launches reprisals on US allies	theguardian.com	新聞媒體	today	https://www.theguardian.com/world/2026/jul/21/us-troops-injured-killed-iran-war-attacks-pentagon	2026 US-Iran War-Casualties
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/029_noon-briefing-of-26-march-2026-secretary-general.txt	Noon briefing of 26 March 2026 | Secretary-General	un.org	政府／國際組織	3 months ago	https://www.un.org/sg/en/content/highlight/2026-03-26.html	2026 US-Iran War-Displacement And Evacuation | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/030_3-461-dead-in-30-days-iran-war-human-cost-warcosts.txt	3,461 Dead in 30 Days: Iran War Human Cost | WarCosts	warcosts.org	新聞媒體	3 months ago	https://www.warcosts.org/analysis/civilian-toll-iran-2026	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/031_urgent-call-to-protect-civilians-and-respect-international-law-amid-es.txt	Urgent call to protect civilians and respect international law amid escalating regional conflict following US and Israeli attacks on Iran - Amnesty International	amnesty.org	新聞媒體	4 months ago	https://www.amnesty.org/en/latest/news/2026/03/urgent-call-to-protect-civilians-and-respect-international-law-amid-escalating-regional-conflict-following-us-and-israeli-attacks-on-iran	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/032_up-to-3-2m-people-temporarily-displaced-in-iran-unhcr-dawn-com.txt	Up to 3.2m people temporarily displaced in Iran: UNHCR - DAWN.COM	dawn.com	新聞媒體	4 months ago	https://www.dawn.com/news/1981379/up-to-32m-people-temporarily-displaced-in-iran-unhcr	2026 US-Iran War-Displacement And Evacuation
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/033_iran-deadly-drone-strikes-on-bahrain-and-saudi-arabia-may-constitute-w.txt	Iran: Deadly drone strikes on Bahrain and Saudi Arabia may constitute war crimes – new research - Amnesty International	amnesty.org	新聞媒體	last month	https://www.amnesty.org/en/latest/news/2026/06/iran-deadly-drone-strikes-on-bahrain-and-saudi-arabia-may-constitute-war-crimes-new-research	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/034_nearly-1-500-civilian-deaths-in-a-month-of-us-israel-strikes-on-iran-h.txt	Nearly 1,500 civilian deaths in a month of US-Israel strikes on Iran: Human rights report	aa.com.tr	新聞媒體	3 months ago	https://www.aa.com.tr/en/middle-east/nearly-1-500-civilian-deaths-in-a-month-of-us-israel-strikes-on-iran-human-rights-report/3882476	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/035_middle-east-world-leaders-must-centre-protection-of-civilians.txt	Middle East: World leaders must centre protection of civilians	amnesty.org	新聞媒體	2 months ago	https://www.amnesty.org/en/latest/news/2026/04/middle-east-world-leaders-must-centre-protection-of-civilians-and-agree-an-enduring-and-sustainable-ceasefire	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/036_war-in-iran-has-cost-the-us-37-5-billion-so-far-pentagon-says.txt	War in Iran has cost the US $37.5 billion so far, Pentagon says	reuters.com	新聞媒體	today	https://www.reuters.com/world/middle-east/us-war-iran-has-cost-375-billion-so-far-pentagon-says-2026-07-21	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
